Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Optimisation,encoding,Optimisation/encoding,PMC11874791,Full,"* **Data Encoding Method**: The raw data underwent several preprocessing steps to prepare it for machine learning algorithms. This included data cleaning to remove inconsistencies and outliers, such as erroneous measurements equal to zero or infinity. Missing values were handled using two imputation techniques: Multiple Imputation by Chained Equations (MICE) and minimum imputation. For MICE, Scikit-learn’s IterativeImputer with the BayesianRidge estimator was used, imputing the data five times independently with randomly drawn seeds for 30 iterations each. The five imputed datasets were then pooled into one by averaging them column-wise. Minimum imputation was implemented using SampMin, which imputes missing values with the lowest observed value for each feature. Data transformation and normalization were also conducted, including batch effect removal using the ComBat method, which adjusts the data by estimating location and scale parameters using an Empirical Bayes method. This was implemented using the Python library pyComBat."
Optimisation,encoding,Optimisation/encoding,PMC10948976,Full,"* **Data Encoding Method**: Categorical variables were encoded using one-hot encoding.
* **Data Encoding Method**: Numerical variables were standardized.
* **Data Encoding Method**: Synthetic Minority Over-sampling Technique (SMOTE) was employed to address class imbalance between PLNM and non-PLNM groups."
Optimisation,encoding,Optimisation/encoding,PMC10583101,Full,"* **Data Encoding Method: One-Hot Encoding**
  - All categorical features, including the region identifier, were one-hot encoded. This involved creating a new binary (0/1) variable for every categorical value. For example, population density was replaced by three new binary variables based on the degree of urbanisation. This encoding ensures that meaningful predictions are obtained from the algorithms and avoids creating fictional ordinal relationships in the data.
  - The night light composite was categorised into 11 categories (zero and deciles). This categorisation helps in maintaining the granularity of the data while making it suitable for algorithmic processing.
  - Children with missing information for at least one of the predictors were removed. Specifically, there were around 265 (out of 40,555) in the India 2020 dataset, 232 (out of 46,209) children in the India 2015 dataset, 60 (out of 1,803) in the Mali 2018 dataset, and 58 (out of 2,350) in the Nigeria 2018 dataset, with one or more missing values."
Optimisation,encoding,Optimisation/encoding,PMC4407517,Partial,"* **Data Encoding Method**: Not enough information is available.
  * The paper does not provide specific details on the data encoding methods used. It mentions that the dataset consisted of clinical and medical data, but does not specify how these features were pre-processed or encoded."
Optimisation,encoding,Optimisation/encoding,PMC9980216,Partial,"* **Data Encoding Method**: Not enough information is available. The text mentions that details of the model architecture and preprocessing steps are provided in the Supplementary Appendix Section 1 and Fig. S1. However, the main text does not specify the exact preprocessing and encoding methods used."
Optimisation,encoding,Optimisation/encoding,PMC10579490,Partial,"* **Data Encoding Method**: Not enough information is available.
  * The paper does not provide details on the specific methods used for pre-processing or encoding the raw data. The description of the data collection process mentions the use of an online tool developed by the Marconi AI laboratory at Makerere University, Uganda, for uploading cervical images and questionnaires. However, it does not specify the techniques used for normalizing, encoding, or vectorizing the data."
Optimisation,encoding,Optimisation/encoding,PMC11206671,Partial,"* **Data Encoding Method**: Not enough information is available.
  * The paper does not provide explicit details on the preprocessing steps applied to the raw data. It is mentioned that the initial equation for the FRPS was derived from a meta-analysis and that various statistical techniques were used, but specific encoding methods are not disclosed."
Optimisation,encoding,Optimisation/encoding,PMC11080251,Partial,* **Data Encoding Method**: The Boruta algorithm was used to identify the most relevant features from the training set that contribute significantly to the new OVCF prediction. This process ensures that only variables with true predictive power are included in subsequent modeling. Not enough information is available on the specific encoding methods used for the features.
Optimisation,encoding,Optimisation/encoding,PMC8080676,Partial,"* **Data Encoding Method**: The study used the bcbio-nextgen bioinformatics framework (version 1.2.4) for RNA sequencing data analysis. This involved several steps:
  * **Alignment**: Sequencing results were aligned using STAR.
  * **Variant Calling**: Genetic variant calling was performed using GATK-3.8 HaplotypeCaller followed by VEP.
  * **Alternative Splicing**: Analysis was conducted using rMATS-4.1.0.
  * **Structural Variation**: Analysis was performed using Arriba.
  * **Differential Expression**: DESeq2 was used for differential expression analysis.
  * **Feature Selection**: The winnow parameter in the C5.0 decision tree model was set to ""TRUE"" to prevent overfitting by excluding non-useful input fields.
  * **Grid Search**: For the random forest model, a grid search with mtry parameters of 1, 2, 3, 4, 8, and 16 was created to define the optimal number of variables.
  * **Not enough information is available** on the specific normalization techniques used, if any."
Optimisation,encoding,Optimisation/encoding,PMC8250466,Partial,"* **Data Encoding Method**: The paper does not provide explicit details on the data encoding methods used. However, it mentions that missing values were imputed based on Gibbs sampling. This suggests that some form of imputation was performed to handle missing data, but specific encoding techniques such as normalization or one-hot encoding are not detailed. Not enough information is available."
Optimisation,encoding,Optimisation/encoding,PMC7249423,Partial,* Data Encoding Method: The study did not explicitly detail the raw data pre-processing and encoding steps. Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC9353566,Partial,"* Data Encoding Method: Not enough information is available.
  * The paper does not provide specific details on the methods used for data pre-processing and encoding."
Optimisation,encoding,Optimisation/encoding,PMC11134423,Partial,"* **Data Encoding Method**: Not enough information is available.
  * The paper does not provide specific details on the pre-processing and encoding methods applied to the raw data."
Optimisation,encoding,Optimisation/encoding,PMC7659093,Missing,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC7511449,Missing,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC6637411,Missing,* **Data Encoding Method**: Not enough information is available.
