Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Evaluation,method,Evaluation/method,PMC11307920,Failure,* **Evaluation Strategy**: Retrospective Analysis.   * The study evaluated the method by comparing the radial wall strain (RWS) derived from angiography (RWSAngio) with that derived from optical coherence tomography (OCT) and finite element analysis (FEA).   * The agreement between RWSAngio and RWS OCT was assessed using the Lin coefficient.   * The study also evaluated the reproducibility of the
Evaluation,method,Evaluation/method,PMC7259480,Failure,"* Evaluation Strategy:   * Monte Carlo trials: The method was evaluated using 100 Monte Carlo trials to assess the maximum test set solution error.   * Independent hold-out sets: The method was evaluated using a training set and a test set, with specific error metrics reported for each."
Evaluation,method,Evaluation/method,PMC3275086,Failure,"* **Evaluation Strategy**:   * **Internal Validation**: The model was evaluated using 10 runs of the model.   * **External Validation**: The model was tested on novel roots with both native and non-native phonemes, which were not part of the training set. The novel test items included phonemes that are attested in Hebrew and those that are not (/w/, /t◻/, /d◻/, and /θ/)."
Evaluation,method,Evaluation/method,PMC8147869,Failure,* **Evaluation Strategy**:   * **Random Removal**: The method was evaluated by randomly removing 50% of the compound groups from the original dataset.   * **Nearest Neighbour Removal**: The method was evaluated by systematically eliminating 50% of the most similar compound groups based on fingerprint similarity.
Model,availability,Model/availability,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC8121164,NotEnoughOnly,* **Source Code Released**: Not enough information is available.  * **Code URL/License**:   * Source: Not enough information is available | License: Not enough information is available.  * **Simplified Run Method**:   * Tool Type: Web Server | URL: Not enough information is available.
Model,availability,Model/availability,PMC11583843,PartialRejection,* Source Code Released: Yes.  * Code URL/License:   * Source: https://doi.org/10.5281/zenodo.10975327 | License: Not enough information is available.   * Source: https://www.mathworks.com/matlabcentral/fileexchange/71902 | License: Not enough information is available.  * Simplified Run Method: Not enough information is available.
Model,availability,Model/availability,PMC7238365,PartialRejection,* **Source Code Released**: No.  * **Code URL/License**: Not enough information is available.  * **Simplified Run Method**: Not enough information is available.
Model,availability,Model/availability,PMC5804178,PartialRejection,* Source Code Released: No  * Code URL/License: Not enough information is available  * Simplified Run Method: Not enough information is available
Model,availability,Model/availability,PMC7406872,PartialRejection,* Source Code Released: No.  * Code URL/License: Not enough information is available.  * Simplified Run Method: Not enough information is available.
Model,availability,Model/availability,PMC4262615,PartialRejection,* **Source Code Released**: Yes. * **Code URL/License**:   * Source: http://www-stat.stanford.edu/~tibs/strong | License: Not enough information is available. * **Simplified Run Method**: Not enough information is available.
Model,availability,Model/availability,PMC11254488,PartialRejection,* **Source Code Released**: Yes.  * **Code URL/License**:   * Source: https://github.com/myc159/Deep-taylor-Decomposition | License: Not enough information is available.   * Source: https://github.com/ultralytics/yolov3 | License: Not enough information is available.   * Source: https://github.com/ultralytics/yolov5 | License: Not enough information is available.   * Source: https://github.com/ope
Model,availability,Model/availability,PMC6466885,PartialRejection,* Source Code Released: No. * Code URL/License: Not enough information is available. * Simplified Run Method: Not enough information is available.
Model,availability,Model/availability,PMC4442797,PartialRejection,* Source Code Released: No  * Code URL/License: Not enough information is available  * Simplified Run Method: Not enough information is available
Model,availability,Model/availability,PMC10153038,PartialRejection,* **Source Code Released**: No.  * **Code URL/License**: Not enough information is available.  * **Simplified Run Method**: Not enough information is available.
Model,availability,Model/availability,PMC6266744,PartialRejection,* **Source Code Released**: No.  * **Code URL/License**: Not enough information is available.  * **Simplified Run Method**: Not enough information is available.
Model,availability,Model/availability,PMC10260256,Failure,* **Source Code Released**: Yes.  * **Code URL/License**:   - Source: Not enough information is available | License: MIT (recommended).  * **Simplified Run Method**:   - Tool Type: Docker Container: https://www.docker.com/.     - Docker Image Tags:       - rigobon winning 2019       - filippova humans 2019       - compton data 2019       - mckay when 2019       - carnegie variable 2019       - sta
Model,duration,Model/duration,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,duration,Model/duration,PMC11583843,NotEnoughOnly,* Execution Time: Not enough information is available * Hardware Used: Not enough information is available
Model,duration,Model/duration,PMC7238365,NotEnoughOnly,* Execution Time:   * Model One: Not enough information is available   * Model Two: Not enough information is available   * Model Three: Not enough information is available   * Model Four: Not enough information is available  * Hardware Used: Not enough information is available
Model,duration,Model/duration,PMC5804178,NotEnoughOnly,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC7406872,NotEnoughOnly,* Execution Time: Not enough information is available * Hardware Used: Not enough information is available
Model,duration,Model/duration,PMC11254488,NotEnoughOnly,* Execution Time:   * Not enough information is available.  * Hardware Used:   * Not enough information is available.
Model,duration,Model/duration,PMC6466885,NotEnoughOnly,* Execution Time:   * GS-LS-SVM: Not enough information is available | Not enough information is available   * ABC-LS-SVM: Not enough information is available | Not enough information is available  * Hardware Used: Not enough information is available
Model,duration,Model/duration,PMC4442797,NotEnoughOnly,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC10153038,NotEnoughOnly,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC6266744,NotEnoughOnly,* Execution Time: Not enough information is available * Hardware Used: Not enough information is available
Model,duration,Model/duration,PMC7507193,NotEnoughOnly,* Execution Time: Not enough information is available | Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC4262615,PartialRejection,* Execution Time:   * Gaussian Model:     * Training: 0.99s (without strong rule) | 1.04s (with strong rule)     * Training: 2.87s (without strong rule) | 1.29s (with strong rule)   * Binomial Model:     * Training: 3.04s (without strong rule) | 1.24s (with strong rule)     * Training: 3.25s (without strong rule) | 1.23s (with strong rule)   * Cox Model:     * Training: 178.74s (without strong rul
Model,duration,Model/duration,PMC10661046,PartialRejection,* **Execution Time**:   * **Experiment 1 (Digit Classifier)**:     * Training: 57 seconds (Gemini-1 whole node) | 56 seconds (Gemini-1 2 GPUs) | 1 minute 36 seconds (Rosenblatt) | 45 seconds (Labri).     * Inference: Not enough information is available.   * **Experiment 2 (Denoiser)**:     * Training: 2 hours (Gemini-1 whole node) | 1 hour 17 minutes (Gemini-1 2 GPUs) | 3 hours 16 minutes (Rosenbl
Model,duration,Model/duration,PMC7259480,PartialRejection,* Execution Time:   * Deep TFC: Training: 3 × 10−7 | Inference: 3 × 10−7   * Ref. [5]: Training: 5 × 10−7 | Inference: 5 × 10−7   * FEM: Training: 2 × 10−8 | Inference: 1.5 × 10−5  * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC3275086,PartialRejection,* Execution Time:   * MaxentGain: Training: Not enough information is available | Inference: Not enough information is available/input   * MaxentHW: Training: Not enough information is available | Inference: Not enough information is available/input   * MaxentO/E: Training: Not enough information is available | Inference: Not enough information is available/input  * Hardware Used: Not enough infor
Model,duration,Model/duration,PMC6994224,PartialRejection,"* Execution Time:   * LBM: Not enough information is available | Not enough information is available   * NBM (100, 20): Not enough information is available | Not enough information is available   * RNBM (20rec): Not enough information is available | Not enough information is available   * RNBM (20lstm): Not enough information is available | Not enough information is available   * RNBM (100, 20rec)"
Model,duration,Model/duration,PMC6022472,PartialRejection,* Execution Time:   * Model 1: Training: Not enough information is available | Inference: Not enough information is available.   * Model 2: Training: Not enough information is available | Inference: Not enough information is available.   * Model 3: Training: Not enough information is available | Inference: Not enough information is available.   * Model 4: Training: Not enough information is availa
